rank,Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+
50,Zach Eflin,3 Tms,998.0,90.56838446216487,55.252758789088766,163.9026168117418,111.27010541091333,91.93505592915925,56.11002894829482,108.04306137973842,95.5574506712248,104.073349679323,99.26125890843078,102.15889827146479,95.40084632771793,93.2864652184128,97.37715198250716,103.11173741698674,98.18191627996758
51,Logan Gilbert,SEA,868.1,109.88226407516832,61.0716099065253,180.83236296045143,100.08779656315616,115.13366984013614,63.960550998849484,93.14712214487946,83.44651622660909,95.47866586767464,101.83628295906708,93.07090643660652,87.65601174985052,84.97338990435696,102.07015646264792,93.828397098883,105.81409359309843
52,Walker Buehler,4 Tms,843.2,103.11377590388184,80.21260268013033,129.37032439860238,91.05489086341571,106.52878707860181,82.75393500741745,93.4033714444225,88.67550243142603,94.95108347508034,103.46624854062037,84.37925979008546,88.87060959874277,89.79865228147862,100.89956851846726,104.06203445180209,95.00651425020888
53,Nick Pivetta,3 Tms,1133.0,113.53729083660495,97.47336480360818,116.60605340145109,122.37257779650706,114.44841057064774,98.27303739388252,99.03030639611757,98.46490443401758,101.00936553092723,100.50789304295395,106.07778438342324,99.98200698501114,95.27747475361627,96.14610259160872,90.62009353071976,112.42016811381173
54,Carlos Carrasco,4 Tms,959.2,108.73086251333106,77.67249743412178,139.49906607573797,105.81464174627109,110.08789304137431,78.58891560758529,105.72424699824565,98.8032524628946,108.90693423452913,100.94288966841374,103.77493073550639,93.08786984208818,85.97680792633406,106.60776573212654,104.26287738917202,91.40661919279052
55,Jordan Montgomery,4 Tms,857.0,95.16273810509396,80.656153368821,117.8795704460661,88.38337482938164,96.40207028218627,81.70632815418168,102.32173452870512,97.10103901335405,102.0949960553245,100.54047401442871,95.10439610919649,90.49181300712569,95.06192406632755,104.0014797562641,101.82988373580748,95.7899461271742
56,Miles Mikolas,2 Tms,1170.1,75.16426874142658,51.7289362601717,145.08491022416263,104.86013520347481,76.98814118062718,52.993207632364445,106.65054710525554,93.08726526384177,98.45790378794324,97.90978061003824,103.77917296779327,102.02905399962494,100.60788745845112,102.33811943892535,101.54001464680616,96.37203606015035
57,Ranger Suarez,2 Tms,693.0,96.48099872995641,86.87744993847953,110.94038394536763,71.63581876088278,98.0759128677504,88.31238245679455,102.22585251275278,98.00213981810315,104.48647444540539,104.58148116280373,81.94213863069385,83.50126007615248,88.59782990894355,97.98785005295944,118.1656397697409,79.91651157545179
58,Shohei Ohtani,2 Tms,552.2,131.12764424859787,95.17440529840982,136.75421480903992,76.40990929906941,137.9263300068927,100.23646415508321,81.85460520709505,82.64779262980704,93.51656545101676,110.53969319168732,68.03392514791153,73.14620293951641,76.80318287793189,97.86493028261802,103.38522577478845,97.25190728012906
59,Kyle Gibson,5 Tms,1296.0,89.99181514755466,98.9976716922084,90.9502634858205,97.84932972939437,89.67193997272997,98.63801895388477,106.23686035907012,104.76610692006771,103.849935751317,98.06998554366807,107.23343576544737,102.28466002441553,96.07471291350673,105.74245714739251,115.19744833586574,79.1740904376633
60,Matthew Boyd,3 Tms,932.2,103.70685040590988,83.23993297825713,124.83981026118663,107.03716763614366,104.76423370791605,84.04641019320735,99.81913336079144,95.50384709568007,100.08005418860581,98.5798207042656,102.2189216601622,97.82832004817477,102.33635135477431,97.4104866813375,84.25874109417887,119.47547744256168
61,Merrill Kelly,2 Tms,1018.0,93.46158783623962,82.8217535178706,112.8449941747085,97.94813606602479,96.77569751830146,85.76541828713755,97.91587485966099,92.67508926570164,95.80017049470328,103.12808305672594,89.72432470739864,98.34452232194361,96.0853270525657,100.56047676592318,100.1034919005075,99.58668830170787
62,George Kirby,SEA,671.0,100.47357098317067,42.130243030739614,237.336233060224,87.65108818675161,104.60686481381623,43.86495889223896,103.07522396246492,87.00311203463376,104.81830585846564,101.70989687329906,92.90991665137555,82.39948241677101,83.8470131904938,93.4416179170829,106.27130847287414,96.5739953444697
63,Mike Clevinger,3 Tms,741.1,106.31590984311383,96.21815207973619,110.78565611922448,87.04721723562916,110.88753013366059,100.25129819648346,91.13150844076748,89.9021398663519,94.35162925826461,109.52268678869616,77.71117634567841,89.70981648448387,97.92920123323398,101.77403355172518,87.0313746763614,113.71321647067138
64,Cristopher Sánchez,PHI,524.0,103.35363639827153,62.1282122488626,167.35428768487324,63.40116993863495,108.00857007995106,64.88540781605006,98.9631433401809,88.45639460725407,103.97185512103088,104.74119088896776,70.51176047026279,71.31881480561597,72.17197072130378,94.5310510130269,134.2746499445402,63.75422030972096
65,Stephen Strasburg,WSN,545.2,121.64018071391259,78.1752419854603,155.44526182146703,81.73777360153187,127.46308442345016,81.89543814004301,87.8608478497618,83.23754494151059,96.26366792693563,103.74137592282085,77.85030409087679,76.024742520465,77.6628872455448,97.76710056460857,106.52444290488519,93.16031364877256
66,Robbie Ray,4 Tms,1135.1,129.18298899007698,117.80677238003764,109.2161015247022,120.31583722468022,131.88433886648855,120.31052647887688,89.19242881074477,94.9318028503503,95.7936837964757,110.24730055789387,88.51859326504655,100.99936973788063,91.1594839882651,97.7038745563601,85.7549807546365,117.84444666347704
67,Jesús Luzardo,3 Tms,691.1,117.38944359465822,92.67516460727924,126.76678783367632,90.7777373041649,119.71407455101865,94.4809630627494,98.59535803809408,96.1854100232751,105.97870228226314,97.65494876347238,99.96771802764258,85.66024134251575,86.68293820310593,105.76623869871204,96.21453138719258,101.43674986574227
68,James Paxton,4 Tms,665.0,118.27824090640466,94.55676007853772,125.49100862925495,94.7116545393235,121.29303766269514,96.88384171119694,94.79198247219476,93.73606558842607,101.31059320265567,102.82251807938812,91.02698782249078,85.9338859020334,88.20781870443524,98.08000828200548,94.62457079237508,107.44264490930905
69,Brady Singer,2 Tms,873.0,97.5594152056906,89.77069033982819,108.20742865545803,90.17719496104289,96.83384289286396,89.16962856481585,106.2429083292896,102.61648260247907,107.10897500232784,100.29503412727945,98.01056407625349,94.87375084019179,94.30112256461689,107.98461605442799,111.48480489928832,83.35370823420621
70,Sean Manaea,4 Tms,1015.0,99.09565496012448,78.65681062301739,126.44393919179319,104.61537447530849,100.88352932526243,80.05010241410207,98.19419656401912,92.66740084761116,97.25155161109006,99.20713568075904,101.14423542898369,98.74619596496397,96.04737285058638,100.62587059951838,97.01753366340515,103.15683380431364
71,Mitch Keller,PIT,901.0,98.42426657096047,93.15699478655424,105.17589041024348,88.1345377995427,96.77881852359793,91.58941303348878,107.55735007871716,105.31215356584013,108.90651406492434,98.50103048778823,104.38173683880001,95.79238496778667,98.614590036703,113.09018211249749,99.79578559596705,93.08346930043521
72,Joe Ryan,MIN,663.2,116.3967988228053,64.69847067699466,181.17296651270465,116.62536156288593,121.66244813431788,67.5652635596626,91.32433192261797,82.7621563354723,93.63715768897329,102.95949559690492,91.20647429523478,90.73124838591548,91.92748625365776,89.67007802937277,78.24657555229886,129.0113182518852
73,Hyun Jin Ryu,2 Tms,702.2,92.93119936207287,59.73273195577416,155.4414862865847,94.46894122671985,96.66503867753097,62.152737806298454,100.34443072152392,89.20581001253018,98.71609141804858,107.95517905564822,77.13602666220788,88.74134095970881,86.13749499264321,103.6145233305375,109.70602121765587,86.36625727740017
