rank,Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA
179,Kyle Leahy,STL,5.625,4.125,1.36363636,1.5,0.13513514,0.0990991,0.03603604,0.29591836734693877,1.6666666666666667,0.31645569620253167,0.74175824,143.5389210089228,142.64264550962778,115.81038677097327,5.625,5.684975496927898,-0.05997549692789761,4.72484504505992,4.855323394929244
180,Jameson Taillon,CHC,8.338235527998854,3.573529511999509,2.33333333,2.3823530079996726,0.22105263,0.09473684,0.12631579,0.23529411764705882,1.2794118005924169,0.2413793103448276,0.87962963,100.95214371656787,151.41117190012093,114.75049045505934,3.9705883466661214,6.055073617816387,-2.0844852711502653,4.682244905519095,4.3538158035691845
181,Ryan Weiss,HOU,9.00000122615286,10.28571568703184,0.875,2.57142892175796,0.2,0.22857143,-0.02857143,0.2962962962962963,2.2857145971181865,0.3333333333333333,0.90909091,121.41977084582159,197.1653907155115,146.02105087767046,5.14285784351592,8.286166673777151,-3.1433088302612315,6.147764703812719,6.558648492085945
182,Slade Cecconi,CLE,7.2972974853850054,4.378378491231003,1.66666667,1.8243243713462514,0.17391304,0.10434783,0.06956522,0.27,1.5810811218334178,0.29333333333333333,0.65714286,147.3421280503918,143.88750283952595,118.29197895507113,6.2027028625772545,5.981146741244288,0.22155612133296643,4.967149042328376,4.804303931821137
183,Roki Sasaki,LAD,8.660377670157727,6.11320776717016,1.41666667,2.0377359223900533,0.2,0.14117647,0.05882353,0.2916666666666667,1.8679245955242156,0.3333333333333333,0.77464789,153.41050776528795,152.2715592343652,126.22524344156847,6.11320776717016,6.369724040712148,-0.2565162735419877,5.1434466958095575,5.056760119243655
184,George Klassen,LAA,11.571430147910819,19.2857169131847,0.6,1.9285716913184698,0.1875,0.3125,-0.125,0.3181818181818182,3.6428576391571097,0.4,0.64102564,268.47416001484714,228.48937437732704,186.86774780242942,11.571430147910819,9.78616687813596,1.785263269774859,7.88688710372152,8.423609381675721
185,Chris Bassitt,BAL,4.21875025145711,5.484375326894243,0.76923077,1.265625075437133,0.09259259,0.12037037,-0.02777778,0.33695652173913043,2.0625001229345874,0.35443037974683544,0.70093458,160.76431326445112,150.15061975829013,145.75275675269418,6.750000402331376,6.28393401745708,0.4660663848742965,6.136341593558059,6.02750369992983
186,Jose Quintana,COL,2.7692309723803428,6.230769687855771,0.44444444,2.076923229285257,0.06451613,0.14516129,-0.08064516,0.2830188679245283,1.846153981586895,0.2608695652173913,0.65656566,136.76473904879714,178.15009855142478,176.16111742152322,6.230769687855771,7.604847619096228,-1.374077931240457,7.150506412593959,7.30944200647293
187,Luis Gil,NYY,5.282608805171486,4.695652271263543,1.125,2.3478261356317716,0.13846154,0.12307692,0.01538462,0.18181818181818182,1.1739130678158858,0.14285714285714285,0.90277778,97.54459996974543,170.31106508906953,138.19154017467503,4.1086957373556,7.317221960273269,-3.208526222917669,5.814409047932215,5.625186316795884
188,Tyler Mahle,SFG,9.11688334271526,4.909091030692832,1.85714286,2.103896156011214,0.22807018,0.12280702,0.10526316,0.27,1.597402636971477,0.3088235294117647,0.79754601,134.5578877579621,147.78967044887708,93.50088144435513,5.259740390028035,5.7926595452383145,-0.5329191552102799,3.8281648455621307,4.219901970600285
189,Cristian Javier,HOU,3.8571433826369397,8.678572610933115,0.44444444,1.9285716913184698,0.08333333,0.1875,-0.10416667,0.35135135135135137,2.35714317827813,0.3548387096774194,0.51886792,295.96069143669007,204.75015455383908,190.41617515183185,12.535715993570054,8.607595288996896,3.9281207045731588,8.037967850817479,7.560369151035824
190,Merrill Kelly,ARI,7.448276351946887,6.517241807953526,1.14285714,3.7241381759734433,0.16,0.14,0.02,0.3488372093023256,2.275862218650438,0.3548387096774194,0.73170732,230.1648460564147,231.0311706708638,146.114866827658,9.310345439933608,9.039860942219182,0.27048449771442584,5.942865203959785,5.76437338480072
191,Taijuan Walker,PHI,7.714285977032729,4.821428735645456,1.6,2.892857241387273,0.17021277,0.10638298,0.06382979,0.3373493975903614,2.0357143550503034,0.36065573770491804,0.62091503,225.0609794509752,178.5071391994465,120.06576322491887,9.160714597726365,7.375451831550019,1.7852627661763458,4.895880294465899,4.860591546085853
192,Miles Mikolas,WSN,8.027027233923505,5.1081082397695035,1.57142857,3.6486487426925027,0.1641791,0.10447761,0.05970149,0.36666666666666664,2.3513514119573906,0.38636363636363635,0.45454545,309.77993425789845,204.82130140373545,130.07750064236384,12.405405725154509,8.33249815320168,4.072907571952829,5.298279476938265,5.008514320490976
193,Cole Ragans,KCR,9.428571883513024,7.714286086510657,1.22222222,2.571428695503552,0.23913043,0.19565217,0.04347826,0.22972972972972974,1.6666667470856358,0.2391304347826087,0.7518797,136.73168326337085,174.40931105326848,126.73690480255419,6.0000002895082885,7.333785222933686,-1.333784933425398,5.326707117097068,5.4990367182675985
194,Luis Morales,ATH,6.136363902367847,9.818182243788556,0.625,4.909091121894278,0.11904762,0.19047619,-0.07142857,0.3939393939393939,2.8636364877716622,0.375,0.73170732,280.2134797292022,291.66349997542244,196.14692952782335,12.272727804735695,12.552400147225264,-0.27967234248956885,8.281965139558373,7.211816045149322
195,Zack Littell,WSN,6.3,2.7,2.33333333,4.05,0.14893617,0.06382979,0.08510638,0.3181818181818182,1.7,0.2923076923076923,0.65420561,202.26806950787778,208.80773288151008,118.9129726567556,8.1,8.493308830261231,-0.39330883026123153,4.849546480178834,4.753850936414965
